client_id,district_id,age,gender,district_of_residence,district_inhabitant_count,district_cities_count,district_urban_inhabitant_ratio,district_average_salary,district_mun_inhabitant_count_499,district_mun_inhabitant_count_1999,district_mun_inhabitant_count_9999,district_mun_inhabitant_count_infinite,district_enterprenuer_per_1000,district_crimes_count,district_unemployment_rate,owns_account,account_id,tenure,f_statement_issuance,branch_location_id,branch_location,orders_count,insurance_payment,household_payment,lease_payment,loan_payment,disp_id,has_credit_card,transaction_count,withdraw_transactions,credit_transactions,credit_card_withdrawals,credit_in_cash,collections_from_other_banks,cash_withdrawals,remittance_to_other_banks,has_had_loan,max_loan_amount,max_loan_duration,loan_pay_success,loan_pay_failure,in_loan_debt,year_of_last_transaction,year_of_last_credit
4367,14,17,M,Ceske Budejovice,177686,9,74.8,10045,69,27,10,1,135,12899,1.565,True,3620,2,monthly,14,Ceske Budejovice,0,False,False,False,False,4367,False,110,44,66,0,43,0,44,0,False,0,0,False,False,False,98,98
4368,32,22,F,Ceska Lipa,105058,10,81.0,9272,32,19,7,2,118,8845,3.01,True,3621,5,monthly,32,Ceska Lipa,1,False,True,False,False,4368,False,258,147,111,0,63,0,104,43,False,0,0,False,False,False,98,98
4369,53,34,M,Blansko,107911,7,50.9,8240,88,33,6,2,99,3753,3.045,True,3622,5,monthly,53,Blansko,2,False,True,False,False,4369,False,305,183,122,0,72,0,91,92,False,0,0,False,False,False,98,98
4370,59,60,M,Kromeriz,108871,6,62.1,8444,41,29,7,2,106,4900,3.3550000000000004,True,3623,4,monthly,59,Kromeriz,2,False,True,False,False,4370,False,284,176,108,0,16,46,92,84,False,0,0,False,False,False,98,98
4371,32,31,M,Ceska Lipa,105058,10,81.0,9272,32,19,7,2,118,8845,3.01,True,3624,4,weekly,32,Ceska Lipa,1,False,True,False,False,4371,False,188,104,84,0,41,0,78,26,False,0,0,False,False,False,98,98
4372,3,66,M,Beroun,75232,5,41.7,8980,55,26,4,1,111,5637,2.08,True,3625,5,monthly,3,Beroun,2,False,True,False,False,4372,False,314,212,102,0,1,52,117,95,False,0,0,False,False,False,98,98
4373,51,48,M,Trutnov,121947,11,70.5,8541,37,28,7,3,131,7335,2.74,True,3626,3,monthly,51,Trutnov,2,False,True,False,False,4373,False,164,104,60,0,34,0,61,43,False,0,0,False,False,False,98,98
4376,70,45,M,Karvina,285387,7,89.9,10177,0,2,8,5,81,19986,7.1899999999999995,True,3628,4,monthly,70,Karvina,3,True,True,False,False,4376,True,284,203,81,11,42,0,87,105,False,0,0,False,False,False,98,98
4377,48,21,M,Rychnov nad Kneznou,78955,9,59.0,9060,50,24,8,1,124,3372,2.11,True,3629,6,monthly,48,Rychnov nad Kneznou,4,True,True,False,True,4377,False,530,377,153,0,23,65,154,223,True,158760,60,False,False,False,98,98
4380,1,68,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,3631,4,monthly,1,Hl.m. Praha,1,False,True,False,False,4380,True,170,93,77,2,1,40,55,36,False,0,0,False,False,False,98,98
4381,56,40,M,Breclav,124605,8,46.0,8772,11,42,14,1,126,6012,4.835000000000001,True,3632,3,weekly,56,Breclav,1,False,False,True,False,4381,False,107,52,55,0,22,0,52,0,False,0,0,False,False,False,98,98
4382,18,19,M,Pisek,70699,4,65.3,8968,60,13,2,1,131,3650,3.09,True,3633,2,monthly,18,Pisek,2,False,True,False,False,4382,True,143,88,55,1,32,0,50,37,False,0,0,False,False,False,98,98
4383,21,36,M,Tabor,103347,7,67.0,9104,87,16,7,1,123,4653,1.79,True,3634,2,monthly,21,Tabor,1,False,False,True,False,4383,False,101,60,41,0,1,20,60,0,False,0,0,False,False,False,98,98
4384,10,26,F,Praha - vychod,92084,5,46.7,10124,55,29,4,3,141,8126,0.55,True,3635,2,monthly,10,Praha - vychod,2,False,True,False,False,4384,False,115,69,46,0,6,20,37,32,False,0,0,False,False,False,98,98
4385,21,27,F,Tabor,103347,7,67.0,9104,87,16,7,1,123,4653,1.79,True,3636,5,monthly,21,Tabor,3,True,True,False,False,4385,False,428,285,143,0,88,0,132,153,False,0,0,False,False,False,98,98
4386,53,54,F,Blansko,107911,7,50.9,8240,88,33,6,2,99,3753,3.045,True,3637,4,monthly,53,Blansko,3,False,True,False,True,4386,False,280,200,80,0,42,0,120,80,True,14028,12,True,False,False,98,98
4387,52,53,M,Usti nad Orlici,139012,10,61.9,8363,59,41,8,3,108,5363,3.005,True,3638,3,after transaction,52,Usti nad Orlici,1,False,True,False,False,4387,False,202,126,76,0,6,35,95,31,False,0,0,False,False,False,98,98
4388,4,63,F,Kladno,149893,6,67.4,9753,63,29,6,2,109,11136,4.845,True,3639,2,monthly,4,Kladno,1,False,True,False,False,4388,False,102,58,44,0,1,23,39,19,False,0,0,False,False,False,98,98
4389,10,73,F,Praha - vychod,92084,5,46.7,10124,55,29,4,3,141,8126,0.55,True,3640,6,monthly,10,Praha - vychod,1,False,True,False,False,4389,False,314,189,125,0,1,62,132,57,False,0,0,False,False,False,98,98
4390,7,27,F,Melnik,94725,6,63.4,9920,38,28,1,3,130,9135,2.565,True,3641,4,monthly,7,Melnik,1,False,True,False,False,4390,False,226,135,91,0,1,47,93,42,False,0,0,False,False,False,98,98
4393,1,58,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,3643,5,monthly,1,Hl.m. Praha,0,False,False,False,False,4393,False,47,20,27,0,27,0,20,0,False,0,0,False,False,False,98,98
4394,64,24,F,Zlin,197099,10,74.7,9624,29,41,10,2,145,8749,1.955,True,3644,6,monthly,38,Louny,1,False,True,False,False,4394,False,323,184,139,0,1,69,120,64,False,0,0,False,False,False,98,98
4395,36,41,F,Liberec,159617,9,85.2,9198,29,19,8,1,131,11928,3.805,True,3645,3,monthly,36,Liberec,2,False,True,False,False,4395,False,196,132,64,0,34,0,80,52,False,0,0,False,False,False,98,98
4396,63,25,F,Vyskov,86513,5,50.5,8288,38,36,5,1,110,3022,4.154999999999999,True,3646,4,weekly,63,Vyskov,2,False,True,False,False,4396,False,327,210,117,0,79,0,140,70,False,0,0,False,False,False,98,98
4397,63,26,M,Vyskov,86513,5,50.5,8288,38,36,5,1,110,3022,4.154999999999999,False,3646,4,weekly,63,Vyskov,2,False,True,False,False,4397,False,327,210,117,0,79,0,140,70,False,0,0,False,False,False,98,98
4398,77,41,M,Vsetin,148545,4,53.5,8909,8,35,12,3,113,7050,4.785,True,3647,3,monthly,77,Vsetin,1,False,True,False,False,4398,False,158,86,72,0,42,0,61,25,False,0,0,False,False,False,98,98
4399,61,32,F,Trebic,117897,6,53.8,8814,139,28,5,1,107,4171,5.25,True,3648,3,monthly,61,Trebic,3,True,True,False,False,4399,False,235,153,82,0,18,32,72,81,False,0,0,False,False,False,98,98
4400,54,40,F,Brno - mesto,387570,1,100.0,9897,0,0,0,1,140,37417,1.78,True,3649,6,monthly,54,Brno - mesto,2,False,True,False,False,4400,False,455,319,136,0,69,0,193,126,False,0,0,False,False,False,98,98
4401,8,31,M,Mlada Boleslav,112065,8,69.4,11277,95,19,7,1,127,10166,1.345,True,3650,5,monthly,8,Mlada Boleslav,1,False,True,False,False,4401,False,322,197,125,0,70,0,146,51,False,0,0,False,False,False,98,98
4402,23,70,M,Cheb,87419,9,85.5,8624,21,11,4,3,102,6077,2.225,True,3651,6,monthly,23,Cheb,1,False,True,False,False,4402,False,341,203,138,0,1,70,137,66,False,0,0,False,False,False,98,98
4403,36,61,F,Liberec,159617,9,85.2,9198,29,19,8,1,131,11928,3.805,True,3652,2,monthly,36,Liberec,1,False,True,False,False,4403,False,107,62,45,0,1,22,44,18,False,0,0,False,False,False,98,98
4404,31,48,F,Tachov,51313,4,59.2,8930,34,12,3,1,108,2780,3.8600000000000003,True,3653,5,monthly,31,Tachov,2,False,True,False,False,4404,False,377,264,113,0,57,0,161,103,False,0,0,False,False,False,98,98
4405,47,40,F,Pardubice,162580,6,72.8,9538,83,26,5,1,111,11489,1.6600000000000001,True,3654,6,monthly,47,Pardubice,1,False,True,False,False,4405,True,391,251,140,38,75,0,153,60,False,0,0,False,False,False,98,98
4406,1,45,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,3655,4,monthly,1,Hl.m. Praha,3,True,True,False,False,4406,False,251,177,74,0,38,0,83,94,False,0,0,False,False,False,98,98
4407,70,24,M,Karvina,285387,7,89.9,10177,0,2,8,5,81,19986,7.1899999999999995,True,3656,6,monthly,53,Blansko,0,False,False,False,False,4407,False,299,123,176,0,111,0,123,0,False,0,0,False,False,False,98,98
4408,62,76,M,Uherske Hradiste,145688,5,40.7,8544,22,41,13,2,109,5625,1.5750000000000002,True,3657,2,monthly,62,Uherske Hradiste,1,False,True,False,False,4408,False,60,32,28,0,1,15,22,10,False,0,0,False,False,False,98,98
4409,62,71,F,Uherske Hradiste,145688,5,40.7,8544,22,41,13,2,109,5625,1.5750000000000002,False,3657,2,monthly,62,Uherske Hradiste,1,False,True,False,False,4409,False,60,32,28,0,1,15,22,10,False,0,0,False,False,False,98,98
4410,24,23,F,Karlovy Vary,122603,8,80.0,8991,25,21,6,2,128,10471,1.6999999999999997,True,3658,2,monthly,24,Karlovy Vary,0,False,False,False,False,4410,False,118,51,67,0,46,0,51,0,False,0,0,False,False,False,98,98
4411,54,49,M,Brno - mesto,387570,1,100.0,9897,0,0,0,1,140,37417,1.78,True,3659,2,monthly,54,Brno - mesto,4,True,True,False,False,4411,False,179,121,58,0,35,0,49,72,False,0,0,False,False,False,98,98
4412,54,47,F,Brno - mesto,387570,1,100.0,9897,0,0,0,1,140,37417,1.78,False,3659,2,monthly,54,Brno - mesto,4,True,True,False,False,4412,False,179,121,58,0,35,0,49,72,False,0,0,False,False,False,98,98
4413,74,22,M,Ostrava - mesto,323870,1,100.0,10673,0,0,0,1,100,37129,5.095000000000001,True,3660,6,monthly,74,Ostrava - mesto,0,False,False,False,False,4413,False,346,131,215,0,153,0,131,0,False,0,0,False,False,False,98,98
4414,50,66,M,Svitavy,102609,6,52.0,8187,75,33,2,3,94,4257,5.140000000000001,True,3661,3,monthly,50,Svitavy,1,False,True,False,False,4414,False,152,85,67,0,1,35,54,31,False,0,0,False,False,False,98,98
4415,4,22,M,Kladno,149893,6,67.4,9753,63,29,6,2,109,11136,4.845,True,3662,2,monthly,4,Kladno,0,False,False,False,False,4415,False,84,45,39,0,20,0,45,0,False,0,0,False,False,False,98,98
4416,67,29,M,Bruntal,106054,6,63.1,8110,38,25,6,2,109,6323,6.16,True,3663,5,monthly,67,Bruntal,1,False,True,False,False,4416,True,294,192,102,17,52,0,129,46,False,0,0,False,False,False,98,98
4417,1,23,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,3664,3,monthly,1,Hl.m. Praha,1,False,False,False,True,4417,True,198,118,80,3,48,0,100,15,True,271584,48,False,False,False,98,98
4418,28,29,M,Plzen - sever,72541,8,36.9,8594,66,26,10,0,112,3105,1.815,True,3665,2,monthly,28,Plzen - sever,3,False,True,True,False,4418,False,63,29,34,0,20,0,19,10,False,0,0,False,False,False,98,98
4420,55,42,M,Brno - venkov,157042,9,33.9,8743,49,70,18,0,111,7553,2.1550000000000002,True,3667,5,monthly,55,Brno - venkov,1,False,True,False,False,4420,False,320,177,143,0,84,0,122,55,False,0,0,False,False,False,98,98
4421,1,55,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,3668,3,monthly,1,Hl.m. Praha,0,False,False,False,False,4421,False,30,13,17,0,17,0,13,0,False,0,0,False,False,False,98,98
4422,76,56,F,Sumperk,127369,7,51.2,8369,31,32,13,2,107,6543,5.305,True,3669,6,monthly,76,Sumperk,3,True,True,False,False,4422,False,430,298,132,0,72,0,130,168,False,0,0,False,False,False,98,98
4423,27,81,M,Plzen - jih,67298,7,43.8,8561,71,19,10,0,110,2156,0.97,True,3670,6,monthly,27,Plzen - jih,1,False,True,False,False,4423,False,307,172,135,0,1,67,109,63,False,0,0,False,False,False,98,98
4424,21,66,M,Tabor,103347,7,67.0,9104,87,16,7,1,123,4653,1.79,True,3671,2,monthly,21,Tabor,1,False,True,False,False,4424,False,61,33,28,0,1,15,22,11,False,0,0,False,False,False,98,98
4425,21,63,F,Tabor,103347,7,67.0,9104,87,16,7,1,123,4653,1.79,False,3671,2,monthly,21,Tabor,1,False,True,False,False,4425,False,61,33,28,0,1,15,22,11,False,0,0,False,False,False,98,98
4426,26,30,F,Plzen - mesto,170449,1,100.0,10787,0,0,0,1,131,12302,2.865,True,3672,3,monthly,26,Plzen - mesto,2,False,True,False,False,4426,True,216,148,68,25,35,0,67,56,False,0,0,False,False,False,98,98
4427,30,59,M,Sokolov,94812,10,81.8,9650,15,13,8,2,100,5789,3.525,True,3673,3,monthly,30,Sokolov,1,False,True,False,False,4427,False,193,104,89,0,17,36,73,31,False,0,0,False,False,False,98,98
4428,38,45,M,Louny,85852,4,59.8,8965,41,23,4,2,104,5475,7.655,True,3674,6,monthly,38,Louny,2,False,True,False,True,4428,False,570,354,216,0,146,0,278,76,True,23628,12,True,False,False,98,98
4429,64,54,M,Zlin,197099,10,74.7,9624,29,41,10,2,145,8749,1.955,True,3675,6,monthly,64,Zlin,1,False,True,False,False,4429,True,435,294,141,1,3,69,229,64,False,0,0,False,False,False,98,98
4430,64,61,F,Zlin,197099,10,74.7,9624,29,41,10,2,145,8749,1.955,False,3675,6,monthly,64,Zlin,1,False,True,False,False,4430,False,435,294,141,1,3,69,229,64,False,0,0,False,False,False,98,98
4431,58,69,M,Jihlava,109164,4,63.6,8757,98,16,6,1,96,4683,3.665,True,3676,3,monthly,58,Jihlava,1,False,True,False,False,4431,False,135,77,58,0,1,30,51,26,False,0,0,False,False,False,98,98
4432,1,35,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,3677,4,monthly,1,Hl.m. Praha,1,False,True,False,False,4432,False,186,107,79,0,1,39,73,34,False,0,0,False,False,False,98,98
4433,1,31,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,3678,6,monthly,1,Hl.m. Praha,1,False,False,False,True,4433,False,414,256,158,0,103,0,215,41,True,316140,60,False,False,True,98,98
4434,64,35,M,Zlin,197099,10,74.7,9624,29,41,10,2,145,8749,1.955,True,3679,4,monthly,64,Zlin,3,False,True,False,True,4434,False,299,189,110,0,70,0,90,99,True,444864,48,False,False,False,98,98
4435,64,34,F,Zlin,197099,10,74.7,9624,29,41,10,2,145,8749,1.955,False,3679,4,monthly,64,Zlin,3,False,True,False,True,4435,False,299,189,110,0,70,0,90,99,True,444864,48,False,False,False,98,98
4436,27,79,M,Plzen - jih,67298,7,43.8,8561,71,19,10,0,110,2156,0.97,True,3680,3,monthly,27,Plzen - jih,2,False,True,False,False,4436,False,189,124,65,0,1,34,66,58,False,0,0,False,False,False,98,98
4437,70,38,F,Karvina,285387,7,89.9,10177,0,2,8,5,81,19986,7.1899999999999995,True,3681,2,monthly,70,Karvina,1,False,True,False,False,4437,True,125,75,50,1,27,0,56,18,False,0,0,False,False,False,98,98
4438,70,42,M,Karvina,285387,7,89.9,10177,0,2,8,5,81,19986,7.1899999999999995,False,3681,2,monthly,70,Karvina,1,False,True,False,False,4438,False,125,75,50,1,27,0,56,18,False,0,0,False,False,False,98,98
4439,70,24,M,Karvina,285387,7,89.9,10177,0,2,8,5,81,19986,7.1899999999999995,True,3682,6,monthly,70,Karvina,1,False,True,False,False,4439,False,369,186,183,0,116,0,124,62,False,0,0,False,False,False,98,98
4440,33,51,M,Decin,133777,11,84.7,8705,24,17,7,3,116,9509,6.68,True,3683,6,monthly,33,Decin,1,False,True,False,False,4440,False,373,244,129,0,65,0,184,60,False,0,0,False,False,False,98,98
4441,33,56,F,Decin,133777,11,84.7,8705,24,17,7,3,116,9509,6.68,False,3683,6,monthly,33,Decin,1,False,True,False,False,4441,False,373,244,129,0,65,0,184,60,False,0,0,False,False,False,98,98
4442,23,78,F,Cheb,87419,9,85.5,8624,21,11,4,3,102,6077,2.225,True,3684,5,monthly,23,Cheb,1,False,True,False,False,4442,False,299,182,117,0,1,58,128,54,False,0,0,False,False,False,98,98
4444,77,30,M,Vsetin,148545,4,53.5,8909,8,35,12,3,113,7050,4.785,True,3686,2,monthly,77,Vsetin,1,False,True,False,False,4444,False,70,35,35,0,1,17,22,13,False,0,0,False,False,False,98,98
4445,77,35,F,Vsetin,148545,4,53.5,8909,8,35,12,3,113,7050,4.785,False,3686,2,monthly,77,Vsetin,1,False,True,False,False,4445,False,70,35,35,0,1,17,22,13,False,0,0,False,False,False,98,98
4446,71,49,F,Novy Jicin,161227,10,69.7,8678,5,35,11,4,102,9575,5.75,True,3687,6,monthly,71,Novy Jicin,1,False,True,False,False,4446,False,335,204,131,0,69,0,146,58,False,0,0,False,False,False,98,98
4447,71,42,M,Novy Jicin,161227,10,69.7,8678,5,35,11,4,102,9575,5.75,False,3687,6,monthly,71,Novy Jicin,1,False,True,False,False,4447,False,335,204,131,0,69,0,146,58,False,0,0,False,False,False,98,98
4448,72,57,F,Olomouc,226122,4,62.6,8994,32,50,7,4,110,18880,4.295,True,3688,6,monthly,70,Karvina,0,False,False,False,False,4448,False,309,183,126,0,64,0,183,0,False,0,0,False,False,False,98,98
4449,8,50,M,Mlada Boleslav,112065,8,69.4,11277,95,19,7,1,127,10166,1.345,True,3689,4,monthly,8,Mlada Boleslav,1,False,False,True,False,4449,False,195,109,86,0,49,0,109,0,False,0,0,False,False,False,98,98
4450,67,50,F,Bruntal,106054,6,63.1,8110,38,25,6,2,109,6323,6.16,True,3690,3,after transaction,67,Bruntal,1,False,True,False,False,4450,False,112,56,56,0,30,0,45,11,False,0,0,False,False,False,98,98
4451,50,72,F,Svitavy,102609,6,52.0,8187,75,33,2,3,94,4257,5.140000000000001,True,3691,6,monthly,50,Svitavy,1,False,True,False,False,4451,False,349,211,138,0,1,70,145,66,False,0,0,False,False,False,98,98
4452,70,75,F,Karvina,285387,7,89.9,10177,0,2,8,5,81,19986,7.1899999999999995,True,3692,2,monthly,70,Karvina,1,False,True,False,False,4452,False,82,45,37,0,1,20,29,16,False,0,0,False,False,False,98,98
4453,61,23,F,Trebic,117897,6,53.8,8814,139,28,5,1,107,4171,5.25,True,3693,6,monthly,61,Trebic,1,False,True,False,False,4453,False,416,254,162,0,91,0,188,66,False,0,0,False,False,False,98,98
4454,61,23,M,Trebic,117897,6,53.8,8814,139,28,5,1,107,4171,5.25,False,3693,6,monthly,61,Trebic,1,False,True,False,False,4454,False,416,254,162,0,91,0,188,66,False,0,0,False,False,False,98,98
4455,70,23,M,Karvina,285387,7,89.9,10177,0,2,8,5,81,19986,7.1899999999999995,True,3694,3,monthly,70,Karvina,1,False,True,False,False,4455,False,175,113,62,0,32,0,87,26,False,0,0,False,False,False,98,98
4456,30,63,M,Sokolov,94812,10,81.8,9650,15,13,8,2,100,5789,3.525,True,3695,2,monthly,30,Sokolov,1,False,True,False,False,4456,False,115,69,46,0,25,0,52,17,False,0,0,False,False,False,98,98
4457,1,56,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,3696,3,monthly,1,Hl.m. Praha,2,False,True,True,False,4457,True,176,114,62,3,32,0,85,26,False,0,0,False,False,False,98,98
4458,22,49,F,Domazlice,58400,6,52.4,8620,65,16,4,1,100,2206,1.175,True,3697,6,monthly,45,Jicin,2,False,True,False,False,4458,False,432,292,140,0,72,0,164,128,False,0,0,False,False,False,98,98
4459,1,37,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,3698,3,monthly,1,Hl.m. Praha,0,False,False,False,False,4459,False,64,15,49,0,20,0,15,0,False,0,0,False,False,False,98,98
4460,1,42,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,False,3698,3,monthly,1,Hl.m. Praha,0,False,False,False,False,4460,False,64,15,49,0,20,0,15,0,False,0,0,False,False,False,98,98
4461,54,42,F,Brno - mesto,387570,1,100.0,9897,0,0,0,1,140,37417,1.78,True,3699,6,monthly,50,Svitavy,1,False,True,False,False,4461,False,368,235,133,0,68,0,174,61,False,0,0,False,False,False,98,98
4462,1,22,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,3700,2,monthly,1,Hl.m. Praha,1,False,True,False,False,4462,False,104,64,40,0,21,0,49,15,False,0,0,False,False,False,98,98
4463,76,76,M,Sumperk,127369,7,51.2,8369,31,32,13,2,107,6543,5.305,True,3701,6,monthly,76,Sumperk,1,False,True,False,False,4463,False,306,185,121,0,1,62,127,58,False,0,0,False,False,False,98,98
4464,53,35,M,Blansko,107911,7,50.9,8240,88,33,6,2,99,3753,3.045,True,3702,4,monthly,53,Blansko,2,False,True,True,False,4464,False,251,147,104,0,60,0,107,40,False,0,0,False,False,False,98,98
4465,74,62,M,Ostrava - mesto,323870,1,100.0,10673,0,0,0,1,100,37129,5.095000000000001,True,3703,2,monthly,74,Ostrava - mesto,2,False,True,False,False,4465,False,88,55,33,0,1,18,27,28,False,0,0,False,False,False,98,98
4466,75,77,F,Prerov,138032,5,64.6,8819,67,30,4,2,99,8568,5.52,True,3704,6,monthly,75,Prerov,1,False,True,False,False,4466,False,369,229,140,0,1,71,162,67,False,0,0,False,False,False,98,98
4467,20,55,F,Strakonice,70646,4,58.4,8547,94,14,3,1,120,3105,3.145,True,3705,2,monthly,20,Strakonice,0,False,False,False,False,4467,True,82,40,42,0,28,0,40,0,False,0,0,False,False,False,98,98
4468,20,55,M,Strakonice,70646,4,58.4,8547,94,14,3,1,120,3105,3.145,False,3705,2,monthly,20,Strakonice,0,False,False,False,False,4468,False,82,40,42,0,28,0,40,0,False,0,0,False,False,False,98,98
4469,8,26,F,Mlada Boleslav,112065,8,69.4,11277,95,19,7,1,127,10166,1.345,True,3706,3,monthly,8,Mlada Boleslav,1,False,True,False,False,4469,False,186,100,86,0,53,0,71,29,False,0,0,False,False,False,98,98
4471,64,24,F,Zlin,197099,10,74.7,9624,29,41,10,2,145,8749,1.955,True,3708,3,monthly,64,Zlin,0,False,False,False,False,4471,True,154,64,90,6,65,0,58,0,False,0,0,False,False,False,98,98
4472,74,34,M,Ostrava - mesto,323870,1,100.0,10673,0,0,0,1,100,37129,5.095000000000001,True,3709,3,monthly,74,Ostrava - mesto,4,True,True,False,False,4472,True,280,203,77,23,43,0,61,119,False,0,0,False,False,False,98,98
4473,1,55,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,3710,4,monthly,1,Hl.m. Praha,1,False,True,False,False,4473,True,262,163,99,7,53,0,114,42,False,0,0,False,False,False,98,98
4474,3,35,F,Beroun,75232,5,41.7,8980,55,26,4,1,111,5637,2.08,True,3711,2,monthly,3,Beroun,1,False,False,False,True,4474,False,101,67,34,0,18,0,58,9,True,460980,60,False,False,True,98,98
4476,3,72,M,Beroun,75232,5,41.7,8980,55,26,4,1,111,5637,2.08,True,3712,5,monthly,3,Beroun,1,False,True,False,False,4476,False,247,148,99,0,1,51,101,47,False,0,0,False,False,False,98,98
4477,74,42,M,Ostrava - mesto,323870,1,100.0,10673,0,0,0,1,100,37129,5.095000000000001,True,3713,6,weekly,14,Ceske Budejovice,0,False,False,False,False,4477,False,402,212,190,0,123,0,212,0,False,0,0,False,False,False,98,98
4478,74,47,F,Ostrava - mesto,323870,1,100.0,10673,0,0,0,1,100,37129,5.095000000000001,False,3713,6,weekly,14,Ceske Budejovice,0,False,False,False,False,4478,False,402,212,190,0,123,0,212,0,False,0,0,False,False,False,98,98
4479,2,41,F,Benesov,88884,5,46.7,8507,80,26,6,2,132,4833,1.76,True,3714,5,weekly,2,Benesov,4,True,True,False,False,4479,True,492,357,135,12,79,0,155,190,False,0,0,False,False,False,98,98
4480,74,36,M,Ostrava - mesto,323870,1,100.0,10673,0,0,0,1,100,37129,5.095000000000001,True,3715,2,monthly,74,Ostrava - mesto,0,False,False,False,False,4480,False,13,6,7,0,7,0,6,0,False,0,0,False,False,False,98,98
4481,1,24,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,3716,2,monthly,1,Hl.m. Praha,0,False,False,False,False,4481,False,20,8,12,0,12,0,8,0,False,0,0,False,False,False,98,98
4482,56,20,M,Breclav,124605,8,46.0,8772,11,42,14,1,126,6012,4.835000000000001,True,3717,5,monthly,56,Breclav,2,False,True,True,False,4482,False,287,169,118,0,8,55,119,50,False,0,0,False,False,False,98,98
4483,63,33,F,Vyskov,86513,5,50.5,8288,38,36,5,1,110,3022,4.154999999999999,True,3718,5,monthly,63,Vyskov,1,False,True,False,False,4483,False,335,196,139,0,27,56,144,52,False,0,0,False,False,False,98,98
4484,37,44,M,Litomerice,114006,9,62.3,9065,71,26,6,2,123,8313,4.925,True,3719,2,monthly,37,Litomerice,1,False,True,False,False,4484,False,98,60,38,0,20,0,46,14,False,0,0,False,False,False,98,98
4485,36,80,M,Liberec,159617,9,85.2,9198,29,19,8,1,131,11928,3.805,True,3720,6,monthly,36,Liberec,1,False,True,False,False,4485,False,321,193,128,0,1,65,133,60,False,0,0,False,False,False,98,98
